phase,data,source_kernel,seed,n_train,loo_rmse,loo_mae,loo_mean_lpd,loo_pit_ks,loo_coverage_95,loo_crps,bloo_rmse,bloo_mae,bloo_mean_lpd,bloo_pit_ks,bloo_coverage_95,bloo_crps,bloo_n_blocks,bloo_avg_block_size,ell_time_blind,max_blind_lengthscale,min_blind_lengthscale,binder_within_ratio,aggregate_within_ratio,ell_time_specific,ell_time_rbf,bloo_set12_rmse,bloo_set12_mae,bloo_set12_mean_lpd,bloo_set12_pit_ks,bloo_set12_coverage_95,bloo_set12_crps,bloo_set12_n_rows,wall_sec,holdout_class,n_test,holdout_rmse,holdout_mae,holdout_mean_lpd,holdout_pit_ks,holdout_coverage_95,holdout_crps
in_distribution,v5,rbf_embedding_d2,1,647,496.5706723220319,348.2877465650861,-7.595199287910243,0.08031539882758254,0.9350849986076355,262.17282923171797,757.1066792430237,574.2377832209444,-8.066404312411327,0.03630851750045633,0.9258114099502563,426.5093582591083,144.0,4.493055555555555,52.03176847252338,52.03176847252338,0.06595400791375317,1.0000004339680921,1.0000023997617824,6.7929395948903615,50.75703097684836,878.1434083434289,682.2049452222026,-8.331446590549362,0.05313126922056388,0.9088607430458069,515.1940160606134,395.0,157.7597532272339,,,,,,,,
in_distribution,v5,rbf_embedding_d2,2,647,496.5706723220319,348.2877465650861,-7.595199287910243,0.08031539882758254,0.9350849986076355,262.17282923171797,757.1066792430237,574.2377832209444,-8.066404312411327,0.03630851750045633,0.9258114099502563,426.5093582591083,144.0,4.493055555555555,52.03176847252338,52.03176847252338,0.06595400791375317,1.0000004339680921,1.0000023997617824,6.7929395948903615,50.75703097684836,878.1434083434289,682.2049452222026,-8.331446590549362,0.05313126922056388,0.9088607430458069,515.1940160606134,395.0,181.6523780822754,,,,,,,,
loco,v5,joint_hamming_matern,0,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.30558705329895,0.0,246.0,2853.3062352253814,2384.7587786804834,-9.809996815630571,0.2245282169424127,1.0,2022.137579751771
loco,v5,joint_hamming_matern,1,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.49273204803467,0.0,246.0,2853.3062352253814,2384.7587786804834,-9.809996815630571,0.2245282169424127,1.0,2022.137579751771
loco,v5,joint_hamming_matern,2,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.9927589893341,0.0,246.0,2853.3062352253814,2384.7587786804834,-9.809996815630571,0.2245282169424127,1.0,2022.137579751771
loco,v5,hamming,0,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.6598870754242,0.0,246.0,2730.021030997294,2264.8833384160653,-9.572829130375519,0.1864104007713483,1.0,1720.3295574173483
loco,v5,hamming,1,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.84910011291504,0.0,246.0,2730.021030997294,2264.8833384160653,-9.572829130375519,0.1864104007713483,1.0,1720.3295574173483
loco,v5,hamming,2,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.98068499565125,0.0,246.0,2730.021030997294,2264.8833384160653,-9.572829130375519,0.1864104007713483,1.0,1720.3295574173483
loco,v5,legacy_continuous_ard,0,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.82540202140808,0.0,246.0,2881.559014092536,2385.309628435322,-9.662817672376882,0.21371702593576924,1.0,1851.3994264851965
loco,v5,legacy_continuous_ard,1,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.717788219451904,0.0,246.0,2881.559014092536,2385.309628435322,-9.662817672376882,0.21371702593576924,1.0,1851.3994264851965
loco,v5,legacy_continuous_ard,2,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.77247214317322,0.0,246.0,2881.559014092536,2385.309628435322,-9.662817672376882,0.21371702593576924,1.0,1851.3994264851965
loco,v5,rbf_embedding_d2,0,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19724917411804,0.0,246.0,2823.9405280588185,1980.210947938495,-9.346720610302238,0.2268007510782924,0.8943089246749878,1476.590495303189
loco,v5,rbf_embedding_d2,1,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.838722705841064,0.0,246.0,2823.9405280588185,1980.210947938495,-9.346720610302238,0.2268007510782924,0.8943089246749878,1476.590495303189
loco,v5,rbf_embedding_d2,2,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.71275782585144,0.0,246.0,2823.9405280588185,1980.210947938495,-9.346720610302238,0.2268007510782924,0.8943089246749878,1476.590495303189
loco,v5,joint_hamming_matern,0,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.91103315353394,1.0,149.0,2735.7476370774725,2135.7714086520677,-10.120258740704502,0.39142372002754894,0.7651006579399109,1609.9608917514395
loco,v5,joint_hamming_matern,1,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.01041507720947,1.0,149.0,2735.7476370774725,2135.7714086520677,-10.120258740704502,0.39142372002754894,0.7651006579399109,1609.9608917514395
loco,v5,joint_hamming_matern,2,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.88275218009949,1.0,149.0,2735.7476370774725,2135.7714086520677,-10.120258740704502,0.39142372002754894,0.7651006579399109,1609.9608917514395
loco,v5,hamming,0,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.07871699333191,1.0,149.0,2649.2718143320317,2016.3304214412917,-9.69758634012252,0.29106649598777384,0.7718120813369751,1516.6614145359274
loco,v5,hamming,1,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.41406106948853,1.0,149.0,2649.2718143320317,2016.3304214412917,-9.69758634012252,0.29106649598777384,0.7718120813369751,1516.6614145359274
loco,v5,hamming,2,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.09395909309387,1.0,149.0,2649.2718143320317,2016.3304214412917,-9.69758634012252,0.29106649598777384,0.7718120813369751,1516.6614145359274
loco,v5,legacy_continuous_ard,0,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.61881923675537,1.0,149.0,2912.368638114234,2226.734196104873,-11.403897943932645,0.3969296955315678,0.6912751793861389,1751.2648845270858
loco,v5,legacy_continuous_ard,1,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.58294415473938,1.0,149.0,2912.368638114234,2226.734196104873,-11.403897943932645,0.3969296955315678,0.6912751793861389,1751.2648845270858
loco,v5,legacy_continuous_ard,2,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.1130268573761,1.0,149.0,2912.368638114234,2226.734196104873,-11.403897943932645,0.3969296955315678,0.6912751793861389,1751.2648845270858
loco,v5,rbf_embedding_d2,0,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.05541777610779,1.0,149.0,2705.163265522542,2060.5909574819125,-10.61108278249309,0.35084793796801556,0.718120813369751,1591.345389106119
loco,v5,rbf_embedding_d2,1,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.6159291267395,1.0,149.0,2705.163265522542,2060.5909574819125,-10.61108278249309,0.35084793796801556,0.718120813369751,1591.345389106119
loco,v5,rbf_embedding_d2,2,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.13311433792114,1.0,149.0,2705.163265522542,2060.5909574819125,-10.61108278249309,0.35084793796801556,0.718120813369751,1591.345389106119
loco,v5,joint_hamming_matern,0,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.97176218032837,2.0,252.0,1113.402703495694,913.6526552395337,-8.642613247322767,0.26142012522671915,1.0,687.4255927818668
loco,v5,joint_hamming_matern,1,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.115421772003174,2.0,252.0,1113.402703495694,913.6526552395337,-8.642613247322767,0.26142012522671915,1.0,687.4255927818668
loco,v5,joint_hamming_matern,2,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7080397605896,2.0,252.0,1113.402703495694,913.6526552395337,-8.642613247322767,0.26142012522671915,1.0,687.4255927818668
loco,v5,hamming,0,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.77707862854004,2.0,252.0,1318.7149923902768,1051.0777318015212,-8.70861905906088,0.32062183770085595,0.9960317611694336,775.1766288887286
loco,v5,hamming,1,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.41957974433899,2.0,252.0,1318.7149923902768,1051.0777318015212,-8.70861905906088,0.32062183770085595,0.9960317611694336,775.1766288887286
loco,v5,hamming,2,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.719210147857666,2.0,252.0,1318.7149923902768,1051.0777318015212,-8.70861905906088,0.32062183770085595,0.9960317611694336,775.1766288887286
loco,v5,legacy_continuous_ard,0,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0121750831604,2.0,252.0,1139.0921691021754,907.6812083957623,-8.704651037018166,0.34041809421437813,1.0,718.3972653806767
loco,v5,legacy_continuous_ard,1,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.39140772819519,2.0,252.0,1139.0921691021754,907.6812083957623,-8.704651037018166,0.34041809421437813,1.0,718.3972653806767
loco,v5,legacy_continuous_ard,2,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.436812162399292,2.0,252.0,1139.0921691021754,907.6812083957623,-8.704651037018166,0.34041809421437813,1.0,718.3972653806767
loco,v5,rbf_embedding_d2,0,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.69904279708862,2.0,252.0,849.0746427678166,674.9970739364204,-8.82608383815154,0.3024694419168539,1.0,710.1327713921538
loco,v5,rbf_embedding_d2,1,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.62065386772156,2.0,252.0,849.0746427678166,674.9970739364204,-8.82608383815154,0.3024694419168539,1.0,710.1327713921538
loco,v5,rbf_embedding_d2,2,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.66697978973389,2.0,252.0,849.0746427678166,674.9970739364204,-8.82608383815154,0.3024694419168539,1.0,710.1327713921538
