variant,stage,data,seed,n_train,loo_rmse,loo_mae,loo_mean_lpd,loo_pit_ks,loo_coverage_95,loo_crps,bloo_rmse,bloo_mae,bloo_mean_lpd,bloo_pit_ks,bloo_coverage_95,bloo_crps,bloo_n_blocks,bloo_avg_block_size,ell_time_blind,max_blind_lengthscale,min_blind_lengthscale,binder_within_ratio,aggregate_within_ratio,ell_time_specific,ell_time_rbf,bloo_set12_rmse,bloo_set12_mae,bloo_set12_mean_lpd,bloo_set12_pit_ks,bloo_set12_coverage_95,bloo_set12_crps,bloo_set12_n_rows,wall_clock_sec,set3_rmse,set3_mae,set3_mean_lpd,set3_pit_ks,set3_coverage_95,set3_crps,holdout_class,n_test,holdout_rmse,holdout_mae,holdout_mean_lpd,holdout_pit_ks,holdout_coverage_95,holdout_crps,set3_class
stage0_pre_v5_indexkernel_r2_lognormal_timetie,0.0,pre_v5,2,647,495.55212558027125,346.3644574936669,-7.568382005662625,0.075350113957506,0.942812979221344,259.16027158027714,733.1603589340564,537.7464320591196,-7.958142612713573,0.0611176242996489,0.9459041953086852,397.9085402910857,144.0,4.493055555555555,7.1849051263305945,7.58240174440828,0.0672065459336844,1.000001327993419,1.000007371490372,5.424185902979658,6.496701570685542,869.2214293086571,660.9398331278196,-8.220625109115577,0.0593529069087699,0.946835458278656,491.86994917811194,395.0,142.3971300125122,,,,,,,,,,,,,,,
stage1_v5_indexkernel_r2_bare,1.0,v5,0,659,569.3637735270122,404.6720246052445,-7.756699773706474,0.0722009976167608,0.94840669631958,302.7357490768951,759.5499143626042,567.5679668320943,-7.992678977878203,0.0333937234968422,0.9544764757156372,410.3439818920173,145.0,4.544827586206897,97.93763501207724,97.93763501207724,0.671167190433315,1.0000056041240526,1.000000831271468,16.126547173746697,72.89542808875734,897.0597689486814,690.4318731245098,-8.25760732786834,0.0335987843999304,0.9312039017677308,503.128021348621,407.0,137.7132589817047,,,,,,,,,,,,,,,
stage1_v5_indexkernel_r2_bare,1.0,v5,1,659,554.0452333630159,386.9738986348645,-7.727777518087066,0.07227742266352,0.949924111366272,292.17770958964235,755.6850708515703,561.2611554062005,-7.9654196282925405,0.0402018914995602,0.9605462551116944,406.15972550174246,145.0,4.544827586206897,128.23756172948055,128.23756172948055,0.06177367494903,1.0000031899255948,1.000001269179846,17.080974341545776,119.59906565928011,897.0696563162668,692.5442431343629,-8.239516008926431,0.0431398017984765,0.945945918560028,503.1667436132676,407.0,147.04947710037231,,,,,,,,,,,,,,,
stage1_v5_indexkernel_r2_bare,1.0,v5,2,659,569.3608728000479,404.73267753004615,-7.756643269072541,0.0730407343937507,0.9468892216682434,302.7718631868784,776.6622150204116,574.8688934314029,-7.990106944443502,0.0365262819206332,0.9514415860176086,413.06554857198654,145.0,4.544827586206897,354.4643144066731,354.4643144066731,0.5938579657229011,1.0000075045296646,1.000002024862595,35.36849450418627,69.1274160938083,925.03312784615,708.6219733448343,-8.262048994354698,0.0343562333732599,0.9262899160385132,511.3318851305147,407.0,150.13253593444824,,,,,,,,,,,,,,,
stage2a_v5_hamming_bare,2.0,v5,0,659,593.9292813811854,420.16173629104,-7.795237933107729,0.0712620379412944,0.9468892216682434,316.0873570505306,703.7480788565127,527.0633764309014,-7.9762878370919585,0.0408256635275293,0.9453717470169068,390.3278774125669,145.0,4.544827586206897,40.237374489068486,40.237374489068486,0.8717374328452191,1.0000018759205522,1.0000004653459709,23.879177399737134,80.91840000424799,821.7555950596384,631.9823348074431,-8.222982476677231,0.0415786112432026,0.916461944580078,471.74430097862063,407.0,51.35852789878845,,,,,,,,,,,,,,,
stage2a_v5_hamming_bare,2.0,v5,1,659,593.9292813811854,420.16173629104,-7.795237933107729,0.0712620379412944,0.9468892216682434,316.0873570505306,703.7480788565127,527.0633764309014,-7.9762878370919585,0.0408256635275293,0.9453717470169068,390.3278774125669,145.0,4.544827586206897,40.237374489068486,40.237374489068486,0.8717374328452191,1.0000018759205522,1.0000004653459709,23.879177399737134,80.91840000424799,821.7555950596384,631.9823348074431,-8.222982476677231,0.0415786112432026,0.916461944580078,471.74430097862063,407.0,51.52004885673523,,,,,,,,,,,,,,,
stage2a_v5_hamming_bare,2.0,v5,2,659,593.9292813811854,420.16173629104,-7.795237933107729,0.0712620379412944,0.9468892216682434,316.0873570505306,703.7480788565127,527.0633764309014,-7.9762878370919585,0.0408256635275293,0.9453717470169068,390.3278774125669,145.0,4.544827586206897,40.237374489068486,40.237374489068486,0.8717374328452191,1.0000018759205522,1.0000004653459709,23.879177399737134,80.91840000424799,821.7555950596384,631.9823348074431,-8.222982476677231,0.0415786112432026,0.916461944580078,471.74430097862063,407.0,51.33760690689087,,,,,,,,,,,,,,,
stage3_v5_indexkernel_r2_lognormal,3.0,v5,0,659,560.565597595897,394.9653944834247,-7.742491978313672,0.0725955694822968,0.9514415860176086,297.0238335909459,763.7714270953859,571.5575346352255,-7.980910448751057,0.0358621978260468,0.9605462551116944,412.1489723369054,145.0,4.544827586206897,10.152882015216134,10.152882015216134,0.7991485674393518,1.000003349138421,1.000000121283198,4.480658477624213,39.93104424577877,903.3741176979952,698.7783064680755,-8.243092747737265,0.0310957706855549,0.9434889554977416,506.9196558796075,407.0,64.10476517677307,,,,,,,,,,,,,,,
stage3_v5_indexkernel_r2_lognormal,3.0,v5,1,659,560.8570031014318,395.42903186929846,-7.742731539345723,0.0726125146233553,0.949924111366272,297.2085470049055,763.6667576332256,571.7530657951991,-7.98203009249371,0.0355055366662817,0.9590288400650024,412.5078251723005,145.0,4.544827586206897,9.232080553153931,9.232080553153931,0.5297297763290698,1.0000041781974425,1.0000012476456708,4.632908610475648,41.785121238481224,903.0250804587424,698.8569554474552,-8.245094366467136,0.0316797843890696,0.9410319328308104,507.49376913943473,407.0,117.622652053833,,,,,,,,,,,,,,,
stage3_v5_indexkernel_r2_lognormal,3.0,v5,2,659,556.4351954672021,387.65869251474663,-7.737134117157352,0.0836502950846745,0.9453717470169068,293.34204401378537,770.0564901837992,569.564428916525,-8.012053304796192,0.0409517216553544,0.949924111366272,416.8546858545838,145.0,4.544827586206897,9.052978143022209,9.052978143022209,0.6033724085422287,1.0000027984090152,1.000001523355666,4.165358496753798,39.22408036773432,908.4375361874628,693.1500215928879,-8.272490944289686,0.041702285405766,0.936117947101593,510.4088613381027,407.0,111.47001194953918,,,,,,,,,,,,,,,
stage3_5a_v5_indexkernel_r2_timetie,3.5,v5,0,659,569.746738506623,405.0231119289096,-7.75677697958784,0.0730241592056943,0.94840669631958,302.9472481306221,778.5024601263805,575.5680530975535,-7.989704080989295,0.0356027729402103,0.9529590010643004,413.6129674139434,145.0,4.544827586206897,99.18349951207033,99.18349951207033,0.6450854289562777,1.000006745059869,1.0000008546658334,97.8351235607972,97.63203727598464,927.8314008948756,710.1654619947857,-8.262351325035848,0.0334028537195899,0.9287469387054444,512.5421833937627,407.0,132.14452409744263,,,,,,,,,,,,,,,
stage3_5a_v5_indexkernel_r2_timetie,3.5,v5,1,659,559.8475066357611,389.5012025677919,-7.73427253814066,0.0855661214826573,0.94840669631958,293.04785866220334,772.5856061710756,571.3585351744517,-8.002491829231339,0.0380925291294428,0.9575113654136658,414.6510573669552,145.0,4.544827586206897,94.32011945878249,94.32011945878249,0.5253050563272924,1.0000027089839656,1.000000636194719,93.58400560769007,93.69363247426752,913.8556154540344,693.14687071654,-8.265385912861987,0.0395656963016963,0.936117947101593,507.9273675158539,407.0,125.54464912414552,,,,,,,,,,,,,,,
stage3_5a_v5_indexkernel_r2_timetie,3.5,v5,2,659,562.2790220603476,394.84352665858023,-7.743860280232924,0.0777989391902574,0.9438543319702148,297.40679943516307,759.9461044626751,561.9892571391575,-7.993185153161848,0.036740795701855,0.9544764757156372,409.3250197924032,145.0,4.544827586206897,92.89560383154328,92.89560383154328,0.0635916732945812,1.000004768797971,1.0000014007434253,91.7082865782459,91.60839143683944,904.3441057819292,692.4834584990446,-8.28105459522839,0.0426069272274605,0.9312039017677308,508.5768398619944,407.0,181.9534010887146,,,,,,,,,,,,,,,
stage3_5b_v5_indexkernel_r2_lognormal_timetie,3.5,v5,0,659,560.5728559560833,395.1136879299328,-7.742443165120048,0.0735946244873617,0.949924111366272,297.07430808039106,761.1217691338421,571.0029755602948,-7.980323982292143,0.0369560065326456,0.9605462551116944,411.58731274135226,145.0,4.544827586206897,7.611530177296072,7.611530177296072,0.7642292665405189,1.000004515303627,1.0000008078082414,6.49123988523174,7.577173575356562,899.2048387903577,697.4059110196998,-8.24178335365284,0.0331525731512731,0.9434889554977416,505.7736244316462,407.0,136.52061009407043,,,,,,,,,,,,,,,
stage3_5b_v5_indexkernel_r2_lognormal_timetie,3.5,v5,1,659,560.6887296889022,395.2264814818749,-7.742826952732446,0.075346349882997,0.9529590010643004,297.13781921230014,762.049193865959,570.9264337340167,-7.980793748292852,0.0377382586515447,0.9590288400650024,411.94866524695993,145.0,4.544827586206897,7.432703635778107,7.432703635778107,0.7256224909043612,1.0000041746907096,1.000001705977476,6.182407383105189,7.005909154830554,900.4965738182694,697.3997919543962,-8.243030225683938,0.031984184523111,0.9410319328308104,506.4628719608035,407.0,117.24493980407716,,,,,,,,,,,,,,,
stage3_5b_v5_indexkernel_r2_lognormal_timetie,3.5,v5,2,659,555.7631382672475,387.0297885090046,-7.736425215653666,0.081701936004606,0.9468892216682434,292.93939552282535,771.1375951001594,569.912478808808,-8.01525895709312,0.0424253560187812,0.949924111366272,417.6067629416208,145.0,4.544827586206897,7.080831923601297,7.080831923601297,0.5701600940616967,1.0000030376414184,1.0000010003981417,5.857413714335317,6.702341387382122,909.3077363739948,693.2869324377216,-8.275580545604143,0.0403442450245937,0.936117947101593,511.120223561463,407.0,127.77310419082642,,,,,,,,,,,,,,,
stage4_v5_hamming_lognormal_timetie,4.0,v5,0,659,595.3783558798971,420.8591591646868,-7.798841049564359,0.0714531545642187,0.949924111366272,316.8648199075466,711.9782649964665,530.6149313194148,-7.985327513405668,0.0428740505899767,0.9453717470169068,393.3315451730184,145.0,4.544827586206897,7.853773591598887,7.853773591598887,0.806672763162409,1.000002225345224,1.0000004669439824,6.914219294701075,8.310491435894102,833.4691695501418,638.3670083630673,-8.236506980928601,0.0387480299568427,0.916461944580078,476.8381760236032,407.0,59.93002104759216,,,,,,,,,,,,,,,
stage4_v5_hamming_lognormal_timetie,4.0,v5,1,659,595.3783558798971,420.8591591646868,-7.798841049564359,0.0714531545642187,0.949924111366272,316.8648199075466,711.9782649964665,530.6149313194148,-7.985327513405668,0.0428740505899767,0.9453717470169068,393.3315451730184,145.0,4.544827586206897,7.853773591598887,7.853773591598887,0.806672763162409,1.000002225345224,1.0000004669439824,6.914219294701075,8.310491435894102,833.4691695501418,638.3670083630673,-8.236506980928601,0.0387480299568427,0.916461944580078,476.8381760236032,407.0,60.63760805130005,,,,,,,,,,,,,,,
stage4_v5_hamming_lognormal_timetie,4.0,v5,2,659,595.3783558798971,420.8591591646868,-7.798841049564359,0.0714531545642187,0.949924111366272,316.8648199075466,711.9782649964665,530.6149313194148,-7.985327513405668,0.0428740505899767,0.9453717470169068,393.3315451730184,145.0,4.544827586206897,7.853773591598887,7.853773591598887,0.806672763162409,1.000002225345224,1.0000004669439824,6.914219294701075,8.310491435894102,833.4691695501418,638.3670083630673,-8.236506980928601,0.0387480299568427,0.916461944580078,476.8381760236032,407.0,59.21612811088562,,,,,,,,,,,,,,,
stage4_v5_indexkernel_r1_lognormal_timetie,4.0,v5,0,659,572.09064340962,397.0428750687357,-7.761387130090032,0.0802568502257106,0.94840669631958,301.0899449102514,749.9024290159997,551.8474671483222,-8.018202077377056,0.0420353565446685,0.9377844929695128,411.4143203770745,145.0,4.544827586206897,7.1799121528696634,7.1799121528696634,0.1414550051909852,1.0000011822651445,1.000001733900107,8.429535421696052,7.80435916000565,879.6510372655491,666.059162111858,-8.272672348792579,0.0427419605304374,0.9090909361839294,499.9656795262808,407.0,97.08100485801695,,,,,,,,,,,,,,,
stage4_v5_indexkernel_r1_lognormal_timetie,4.0,v5,1,659,564.6557289035137,397.0357281089558,-7.75299161584578,0.0756071698556311,0.9468892216682434,299.3247979273224,752.4918417598581,559.6477015854521,-8.016698392614565,0.0442909630910487,0.94840669631958,410.181491229177,145.0,4.544827586206897,7.376475619981364,7.376475619981364,0.520260934015051,1.0000035621277492,1.0000020047462217,6.275775486248204,7.4121182310396785,885.8353721733748,677.6906938683052,-8.281638874186743,0.0391532553736748,0.9287469387054444,500.7847405263755,407.0,134.9260129928589,,,,,,,,,,,,,,,
stage4_v5_indexkernel_r1_lognormal_timetie,4.0,v5,2,659,560.3033946978309,394.93033662356794,-7.742368932837512,0.0748411370915427,0.9529590010643004,296.94915554403207,762.6578057060792,571.4022674075172,-7.980434334774453,0.0356942005976784,0.9605462551116944,411.8536302452912,145.0,4.544827586206897,7.618262104573745,7.618262104573745,0.7676605265887751,1.000004078844032,1.00000075640313,6.261384715578141,7.252042413982701,901.4685808603896,698.3219927393594,-8.242437495653792,0.031229901595543,0.9434889554977416,506.3320872964046,407.0,115.71764087677002,,,,,,,,,,,,,,,
stage4_v5_indexkernel_r3_lognormal_timetie,4.0,v5,0,659,560.480930819979,395.14715632209743,-7.742453845609362,0.0739645153572059,0.9529590010643004,297.0768589194511,762.666463927612,571.9297098566681,-7.9804182125866365,0.0365250737596456,0.9590288400650024,412.0232317494428,145.0,4.544827586206897,7.493299454045896,7.493299454045896,0.758636393668888,1.000004278759728,1.0000013403966774,6.135066444833003,7.0104477391665,901.3328495606804,699.0785576341367,-8.24255282560731,0.0322384366868747,0.9410319328308104,506.5687658446385,407.0,145.55803298950195,,,,,,,,,,,,,,,
stage4_v5_indexkernel_r3_lognormal_timetie,4.0,v5,1,659,560.6315451964995,395.1411007178059,-7.742479417304108,0.0753994122997854,0.9514415860176086,297.07681333674634,762.6765703512182,571.5918150322758,-7.980449399768241,0.0372733837339969,0.9590288400650024,412.0113866695294,145.0,4.544827586206897,7.562046815349844,7.562046815349844,0.7580189659325509,1.0000033908343149,1.000001862326313,6.235515573996653,7.089891414984676,901.5420821751646,698.7355495749379,-8.242882499458268,0.0322515642077806,0.9410319328308104,506.6969975830012,407.0,159.5356831550598,,,,,,,,,,,,,,,
stage4_v5_indexkernel_r3_lognormal_timetie,4.0,v5,2,659,603.4880638118028,430.066147975523,-7.819544453247491,0.0657192243261389,0.9468892216682434,322.48907235657146,697.6310455160833,508.27123246948224,-7.9704295335436415,0.0663164366789488,0.9347496032714844,380.8427261958392,145.0,4.544827586206897,8.544149891206837,8.544149891206837,0.3709732546265582,1.000002336440171,1.000000431019251,7.577107569649669,8.212884390494661,818.9751337589705,610.3406018792039,-8.220412183116926,0.0562244492423332,0.8992629051208496,460.4009638286154,407.0,104.11877012252808,,,,,,,,,,,,,,,
stage1_v5_indexkernel_r2_bare,1.0,v5_set3_heldout,0,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.729772090911865,2083.318430060434,1764.8201595720232,-9.172514695702422,0.4938716305104643,1.0,1234.7100757379592,,,,,,,,,
stage1_v5_indexkernel_r2_bare,1.0,v5_set3_heldout,1,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.68909311294556,1988.7666647699252,1598.6693912939231,-9.10870855420561,0.4630578865709299,0.85317462682724,1151.2674989835066,,,,,,,,,
stage1_v5_indexkernel_r2_bare,1.0,v5_set3_heldout,2,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.113015174865723,2265.6465333381384,1794.308472224858,-9.193647132280775,0.2572332465687613,0.9801587462425232,1298.2805917201065,,,,,,,,,
stage2a_v5_hamming_bare,2.0,v5_set3_heldout,0,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.41626811027527,2125.1774786486944,1803.6282795972988,-9.170836012975853,0.4526332753352313,0.8888888955116272,1263.0309236939092,,,,,,,,,
stage2a_v5_hamming_bare,2.0,v5_set3_heldout,1,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.76333498954773,2125.1774786486944,1803.6282795972988,-9.170836012975853,0.4526332753352313,0.8888888955116272,1263.0309236939092,,,,,,,,,
stage2a_v5_hamming_bare,2.0,v5_set3_heldout,2,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.27644228935242,2125.1774786486944,1803.6282795972988,-9.170836012975853,0.4526332753352313,0.8888888955116272,1263.0309236939092,,,,,,,,,
stage3_v5_indexkernel_r2_lognormal,3.0,v5_set3_heldout,0,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.27008104324341,886.8010863490376,720.9996613442169,-8.99066625179137,0.2852796254558025,1.0,818.2026389894951,,,,,,,,,
stage3_v5_indexkernel_r2_lognormal,3.0,v5_set3_heldout,1,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.29423427581787,1529.462614735805,1227.635995459133,-8.843167949431693,0.2109230486684834,0.988095223903656,889.2367782587309,,,,,,,,,
stage3_v5_indexkernel_r2_lognormal,3.0,v5_set3_heldout,2,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.752378702163696,1044.8424388367648,831.3811084798599,-8.890912100559307,0.2840416826534198,1.0,783.6847055586145,,,,,,,,,
stage3_5a_v5_indexkernel_r2_timetie,3.5,v5_set3_heldout,0,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.924747943878174,1184.039376501204,938.6687227014094,-8.975928404870782,0.4216296101610999,1.0,862.9691906511018,,,,,,,,,
stage3_5a_v5_indexkernel_r2_timetie,3.5,v5_set3_heldout,1,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.86369824409485,1942.0329659912784,1646.1840034452264,-9.11781725128244,0.5537500703895633,0.8492063283920288,1150.6287606597368,,,,,,,,,
stage3_5a_v5_indexkernel_r2_timetie,3.5,v5_set3_heldout,2,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.32475304603577,2401.5312159610994,1969.9243914710128,-9.202677469733912,0.468800063615295,0.9682539701461792,1370.2851510786493,,,,,,,,,
stage3_5b_v5_indexkernel_r2_lognormal_timetie,3.5,v5_set3_heldout,0,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.87100791931152,877.3839396691991,711.4392794460595,-9.021546968096702,0.2891787641526115,1.0,838.0780485176402,,,,,,,,,
stage3_5b_v5_indexkernel_r2_lognormal_timetie,3.5,v5_set3_heldout,1,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0422248840332,1200.265997657251,964.0636858382434,-8.697832350596789,0.2271477617100631,1.0,729.9925558699232,,,,,,,,,
stage3_5b_v5_indexkernel_r2_lognormal_timetie,3.5,v5_set3_heldout,2,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.19746398925781,1010.2141558938184,810.8193500628624,-8.872579574737005,0.2751813230432699,1.0,766.6464915218523,,,,,,,,,
stage4_v5_hamming_lognormal_timetie,4.0,v5_set3_heldout,0,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.75614023208618,1814.9520948108195,1515.4518264843086,-8.927098787061784,0.4139061812582092,0.9682539701461792,1048.6252191656506,,,,,,,,,
stage4_v5_hamming_lognormal_timetie,4.0,v5_set3_heldout,1,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.465771198272705,1814.9520948108195,1515.4518264843086,-8.927098787061784,0.4139061812582092,0.9682539701461792,1048.6252191656506,,,,,,,,,
stage4_v5_hamming_lognormal_timetie,4.0,v5_set3_heldout,2,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.070975065231323,1814.9520948108195,1515.4518264843086,-8.927098787061784,0.4139061812582092,0.9682539701461792,1048.6252191656506,,,,,,,,,
stage4_v5_indexkernel_r1_lognormal_timetie,4.0,v5_set3_heldout,0,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.72486400604248,3004.492334185086,2431.840392948256,-9.443354480656728,0.2036651864951871,0.9801587462425232,1711.669360914861,,,,,,,,,
stage4_v5_indexkernel_r1_lognormal_timetie,4.0,v5_set3_heldout,1,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.130061864852905,1221.9359928395702,982.4642009477076,-8.728272198471908,0.2314336269917468,1.0,748.1386346677158,,,,,,,,,
stage4_v5_indexkernel_r1_lognormal_timetie,4.0,v5_set3_heldout,2,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.98990797996521,1418.1640561843085,1128.164666984851,-8.793344144315403,0.2343978878163105,0.9920634627342224,832.405739064339,,,,,,,,,
stage4_v5_indexkernel_r3_lognormal_timetie,4.0,v5_set3_heldout,0,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.06573796272278,1012.86222748613,816.6091249389427,-8.900855653433338,0.2788476895155544,1.0,783.4877997064267,,,,,,,,,
