phase,data,source_kernel,seed,n_train,loo_rmse,loo_mae,loo_mean_lpd,loo_pit_ks,loo_coverage_95,loo_crps,bloo_rmse,bloo_mae,bloo_mean_lpd,bloo_pit_ks,bloo_coverage_95,bloo_crps,bloo_n_blocks,bloo_avg_block_size,ell_time_blind,max_blind_lengthscale,min_blind_lengthscale,binder_within_ratio,aggregate_within_ratio,ell_time_specific,ell_time_rbf,bloo_set12_rmse,bloo_set12_mae,bloo_set12_mean_lpd,bloo_set12_pit_ks,bloo_set12_coverage_95,bloo_set12_crps,bloo_set12_n_rows,wall_sec,holdout_class,n_test,holdout_rmse,holdout_mae,holdout_mean_lpd,holdout_pit_ks,holdout_coverage_95,holdout_crps
in_distribution,v5,joint_chain_matern,0,647,495.1654328353567,348.0947109986901,-7.591917417956927,0.08000426215758938,0.9350849986076355,261.1683291014078,720.0215206721567,549.7447754102441,-7.9930715799537,0.03344302026797796,0.9366306066513062,402.16356555188156,144.0,4.493055555555555,47.872615649314895,47.872615649314895,0.06709382615657117,1.0000044396910681,1.0000004048447406,6.702559366323363,89.51019036914923,839.4274395860841,657.4972215558707,-8.246678515599566,0.039405804998429605,0.9215189814567566,486.08992486503877,395.0,69.89309334754944,,,,,,,,
in_distribution,v5,joint_chain_matern,1,647,495.1654328353567,348.0947109986901,-7.591917417956927,0.08000426215758938,0.9350849986076355,261.1683291014078,720.0215206721567,549.7447754102441,-7.9930715799537,0.03344302026797796,0.9366306066513062,402.16356555188156,144.0,4.493055555555555,47.872615649314895,47.872615649314895,0.06709382615657117,1.0000044396910681,1.0000004048447406,6.702559366323363,89.51019036914923,839.4274395860841,657.4972215558707,-8.246678515599566,0.039405804998429605,0.9215189814567566,486.08992486503877,395.0,66.71883487701416,,,,,,,,
in_distribution,v5,joint_chain_matern,2,647,495.1654328353567,348.0947109986901,-7.591917417956927,0.08000426215758938,0.9350849986076355,261.1683291014078,720.0215206721567,549.7447754102441,-7.9930715799537,0.03344302026797796,0.9366306066513062,402.16356555188156,144.0,4.493055555555555,47.872615649314895,47.872615649314895,0.06709382615657117,1.0000044396910681,1.0000004048447406,6.702559366323363,89.51019036914923,839.4274395860841,657.4972215558707,-8.246678515599566,0.039405804998429605,0.9215189814567566,486.08992486503877,395.0,67.86760020256042,,,,,,,,
in_distribution,v5,joint_hamming_matern_nu05,0,647,506.6918788096664,344.3593985748016,-7.582412799390328,0.07728291291782219,0.931993842124939,259.7254090995992,719.7021295940209,528.1147646089136,-7.961436548255767,0.05975038060439977,0.9397217631340027,392.9768785294635,144.0,4.493055555555555,741.7260934177688,741.7260934177688,0.060341496722647735,1.0000027261158277,1.0000045782269653,246.20315596475413,999.9999999999998,849.9614021121855,641.5494433630691,-8.219218121488122,0.053321487759135366,0.9240506291389465,481.241460401478,395.0,125.5090000629425,,,,,,,,
in_distribution,v5,joint_hamming_matern_nu05,1,647,506.6918788096664,344.3593985748016,-7.582412799390328,0.07728291291782219,0.931993842124939,259.7254090995992,719.7021295940209,528.1147646089136,-7.961436548255767,0.05975038060439977,0.9397217631340027,392.9768785294635,144.0,4.493055555555555,741.7260934177688,741.7260934177688,0.060341496722647735,1.0000027261158277,1.0000045782269653,246.20315596475413,999.9999999999998,849.9614021121855,641.5494433630691,-8.219218121488122,0.053321487759135366,0.9240506291389465,481.241460401478,395.0,108.43482112884521,,,,,,,,
in_distribution,v5,joint_hamming_matern_nu05,2,647,506.6918788096664,344.3593985748016,-7.582412799390328,0.07728291291782219,0.931993842124939,259.7254090995992,719.7021295940209,528.1147646089136,-7.961436548255767,0.05975038060439977,0.9397217631340027,392.9768785294635,144.0,4.493055555555555,741.7260934177688,741.7260934177688,0.060341496722647735,1.0000027261158277,1.0000045782269653,246.20315596475413,999.9999999999998,849.9614021121855,641.5494433630691,-8.219218121488122,0.053321487759135366,0.9240506291389465,481.241460401478,395.0,109.24011301994324,,,,,,,,
in_distribution,v5,joint_hamming_matern_nu25,0,647,522.5257104468617,378.605855937421,-7.661102690272393,0.06502081937989446,0.9474497437477112,281.4142411615322,701.4443771780085,547.6086728826884,-8.000358730848566,0.03038934310942526,0.9366306066513062,396.1533513223111,144.0,4.493055555555555,23.46505044380954,23.46505044380954,0.5467846901090054,1.0000013004972546,1.0000006160196944,31.00279267032964,67.37236410557446,816.695345830829,657.2652131107651,-8.284772839357203,0.03769651319068856,0.9139240384101868,481.6175356660256,395.0,83.32150292396545,,,,,,,,
in_distribution,v5,joint_hamming_matern_nu25,1,647,522.5257104468617,378.605855937421,-7.661102690272393,0.06502081937989446,0.9474497437477112,281.4142411615322,701.4443771780085,547.6086728826884,-8.000358730848566,0.03038934310942526,0.9366306066513062,396.1533513223111,144.0,4.493055555555555,23.46505044380954,23.46505044380954,0.5467846901090054,1.0000013004972546,1.0000006160196944,31.00279267032964,67.37236410557446,816.695345830829,657.2652131107651,-8.284772839357203,0.03769651319068856,0.9139240384101868,481.6175356660256,395.0,76.05202412605286,,,,,,,,
in_distribution,v5,joint_hamming_matern_nu25,2,647,522.5257104468617,378.605855937421,-7.661102690272393,0.06502081937989446,0.9474497437477112,281.4142411615322,701.4443771780085,547.6086728826884,-8.000358730848566,0.03038934310942526,0.9366306066513062,396.1533513223111,144.0,4.493055555555555,23.46505044380954,23.46505044380954,0.5467846901090054,1.0000013004972546,1.0000006160196944,31.00279267032964,67.37236410557446,816.695345830829,657.2652131107651,-8.284772839357203,0.03769651319068856,0.9139240384101868,481.6175356660256,395.0,76.88700318336487,,,,,,,,
in_distribution,v5,joint_embedding_matern_d1,0,647,495.1869307805429,348.4960751895542,-7.591694072501332,0.07915055933453985,0.9335393905639648,261.21618402044305,724.2087363223129,553.2043141429957,-7.998922940265534,0.03401017057537159,0.9366306066513062,404.46650913340505,144.0,4.493055555555555,105.74284874511447,105.74284874511447,0.06992568557608031,1.000002447943548,1.000000918706112,7.323678133574258,178.76696710749917,843.6806790214225,661.1200348480901,-8.252533325927434,0.03862031238991981,0.9215189814567566,488.65182537358316,395.0,120.104740858078,,,,,,,,
